Id,twitter,polarity,score,text
67.0,#coronavírus: bolsonaro é eleito o pior líder a lidar com o coronavírus https://t.co/ifqhult22h,-1.0,0,bolsonaro eleger mau líder lidar coronavíru
496.0,urgente: o presidente americano @realdonaldtrump instruiu sua administração a suspender o financiamento da oms (@who) enquanto os eua investigam a organização por grave improbidade e acobertamento da disseminação do coronavírus!atitude corretíssima! 🇧🇷🤝🇺🇸,-1.0,0,urgente presidente americano instruir administração suspender financiamento oms enquanto eua investigar organização grave improbidade acobertamento disseminação coronavírusatitude corretissimo
455.0,"quarentena prolongada custará mais vidas, afirma o presidente da agência espacial israelense. mas o coronavírus adverte: fique em casa! tá dando certo! todo mundo ficando maluco, doente, infeliz e sem dinheiro, enfim, populações esfaceladas e prontinhas p/ as próximas epidemias!",-1.0,0,quarentena prolongar custar vida afirmar presidente agência espacial israelense coronavíru advertir ficar casa estar dar certo todo mundo ficar maluco doente infeliz dinheiro enfim população esfacelar prontinho p próximo epidemia
539.0,"https://t.co/NzKwb6QTi3: o vídeo mais fofo do dia! 👶👶👶👶👸👸... #Saude, #Nutricao, #Nascimento, #Parto, #MarinaMorais, #Coronavirus, #COVID, #Quarentena, #FiqueEmCasa , #LaveAsMaos, #DefendaOSUS, #ComidaDeVerdade, #AgriculturaFamiliar, #HortaCaseira, #Bomdia, #Namaste 🙏🌎🌹🏡",1.0,1,vídeo fofo dia
139.0,"apenas* 2.000.000 de casos identificados de coronavirus (*0,03% da pop.) foram suficientes para os sistemas de saúde do mundo chegarem perto do colapso com a falta de leitos, até nos países desenvolvidos. #fiqueemcasa não sou só uma gripezinha . Mais infos: https://t.co/rjyhuvykxw https://t.co/zip4oxmkdo",-1.0,0,apenas caso identificar coronavir pop suficiente sistema saúde mundo chegar perto colapso faltar leito país desenvolver gripezinha info
147.0,"as mulheres morrem em casa. há um surto de feminicídios como sombra da pandemia de covid-19. trancadas à casa com o agressor, elas morrem pelas mazelas do mundo que afetam a masculinidade, como alcoolismo e desemprego https://t.co/ggv32r0tk3",-1.0,0,mulher morrer casa surto feminicídio sombra pandemia covid trancar casa agressor morrer mazela mundo afetar masculinidade alcoolismo desemprego
79.0,#plenário: dep. @cabobebeto parabeniza iniciativas do @ifal_oficial e da @ufaloficial no enfrentamento ao coronavírus.,1.0,1,dep parabenizar iniciativa enfrentamento coronavíru
395.0,"o número de mortos no estado do rio foi atualizado pela secretaria estadual de saúde . Até a manhã desta quarta-feira, 229 pessoas haviam morrido infectadas pelo novo coronavírus. ontem, o balanço divulgado pelo governo contabilizava 224 mortos.aumento de 5 casos apenas.",-1.0,0,número matar estado rio atualizar secretaria estadual saúde manhã de este quartafeiro pessoa haver morrer infectar novo coronavíru ontem balanço divulgar governo contabilizar mortosaumento caso apenas
136.0,"ao invés de priorizar o enfrentamento ao coronavírus, deputados ligados a grandes grupos econômicos aprovam a mp 905, uma nova reforma trabalhista em plena pandemia.https://t.co/kr2nfcdxux",-1.0,0,invés priorizar enfrentamento coronavíru deputado ligar grande grupo econômico aprovar mp novo reforma trabalhista pleno pandemia
120.0,"a suécia pode ser o único país do mundo que vai acertando no combate ao coronavírus. eles não fecharam nada e não proibiram nada e agora pesquisadores de harvard dizem que eles podem estar certos.em um relatório da universidade de harvard, quatro epidemiologistas e",1.0,1,suécia poder ser único país mundo ir acertar combate coronavíru fechar nada proibir nada agora pesquisador harvard dizer poder estar certor relatório universidade harvard quatro epidemiologista
419.0,"pacientes com câncer e cardíacos deixam de buscar atendimento por medo da covid-19, alertam médicos https://t.co/xo7j4botkk https://t.co/4uscq8wh3q",-1.0,0,paciente câncer cardíaco deixar buscar atendimento medo covid alertar médico
38.0,"deputada, a única opção rápida é realmente a renúncia do presidente? juridicamente nada pode ser feito? a conta pra esse sociopata só vai chegar com a avalanche de cadáveres? o brasil não merece esse lixo de pr https://t.co/7dc2lipufc",-1.0,0,deputado único opção rápido realmente renúncia presidente juridicamente nada poder ser fazer conta pra sociopata ir chegar avalanche cadáver brasil merecer lixo pr
511.0,"Curioso. Recebo críticas por prever menos mortes d Covid-19 e nada falam daqueles q fizeram previsões catastróficas como @oatila, 1 milhão de mortos e @TheInterceptBr, 440 mil! Numero exato sempre é difícil, mas minha margem d erro será infinitamente menor q a deles. https://t.co/YDmvQnt52y'}",-1.0,0,curioso receber crítica prever pouco morte d covid nada falar de aquele q fazer previsão catastrófico milhão morto mil numero exato sempre difícil margem d erro infinitamente pequeno q
408.0,"o trib3 é responsável pela produção de uma proteína que pode interagir com o coronavírus em células epiteliais do pulmão. o grupo de risco de homens idosos costuma ter uma expressão menor do gene, o que explicaria o desenvolvimento de sintomas mais graves na população masculina",1.0,1,trib responsável produção proteína poder interagir coronavíru célula epitelial pulmão grupo risco homem idoso costumar ter expressão pequeno gene explicar desenvolvimento sintoma grave população masculino
132.0,"ainda não entendeu?com pressão interna e mais de mil mortos por coronavírus, suécia discute bloqueios https://t.co/qy0zzga1ya",-1.0,0,ainda entendeucar pressão interno mil morto coronavíru suécio discutir bloqueio
32.0,@estadaointer governo da nova zelândia destina 20% dos salários para combate ao novo coronavírus -via @estadaointer https://t.co/pyz895q1wu,1.0,1,governo novo zelândia destinar salário combate novo coronavíru via
362.0,nunca na minha vida tive que pedir a um paciente que desligasse o telefone porque estava na hora de colocar um tubo de respiração. os médicos que tratam pacientes com coronavírus tiveram que reprojetar em tempo real sua prática de medicina e suas vidas pessoais. https://t.co/xgtefsl2zn,-1.0,0,nunca vida pedir paciente desligar telefone porque hora colocar tubo respiração médico tratar paciente coronavíru reprojetar tempo real prática medicina vida pessoal
374.0,"o diretor do foro da jfce, juiz federal alcides saldanha lima, participou, nesta terça feira, dia 14/4, de reunião do comitê de enfrentamento ao coronavírus no ceará, com o governador do estado, camilo santana, além… https://t.co/bob1jpbyic",1.0,1,diretor foro jfce juiz federal alcide saldanho lima participar em este terça feira dia reunião comitê enfrentamento coronavíru ceará governador estar camilo santano além
410.0,"objetivo é incentivar a mobilidade, especialmente no cenário atual, ao qual devemos seguir as indicações da #oms para conter o novo #coronavirus e evitar que grandes grupos se reúnam presencialmente.https://t.co/azvtnvtnjy",1.0,1,objetivo incentivar mobilidade especialmente cenário atual dever seguir indicação conter novo evitar grande grupo reunir presencialmente
150.0,assista a constantino: imensa maioria se cura do coronavírus sem sequelas no youtube https://t.co/q8b8yjpfim,1.0,1,assistir constantino imenso maioria cura coronavíru sequela youtube
351.0,"não, o coronavírus não é uma força democrática. nem todo o mundo é afetado igual. como conto na @folha, a pandemia mata negros e pobres de maneira desproporcional nos eua. negros são 32% da população de louisiana, por exemplo––e 70% dos mortos. fio 👇https://t.co/3mrikxvneq",-1.0,0,coronavíru forçar democrático todo mundo afetar igual conto pandemia matar negro pobre maneira desproporcional eua negro população louisiano exemploe matar fio
396.0,"o papel do presidente donald trump, que demorou a reconhecer a gravidade do #coronavírus, foi decisivo para a tragédia. e anotem: quando a curva começar a baixar nos estados unidos, tem um certo país tropical com grande potencial para ser o novo epicentro da pandemia.",-1.0,0,papel presidente donald trump demorar reconhecer gravidade decisivo tragédia anotar curva começar baixar estado unido certo país tropical grande potencial ser novo epicentro pandemia
380.0,"o fim do isolamento social no brasil, causado pela pandemia do novo coronavírus, será regional e aos poucos. é o que defende a dra. ludhmila hajjar. ela é a convidada do #poderemfoco de amanhã. logo depois do programa sílvio santos, não perca. https://t.co/fv8nkj03hr",-1.0,0,fim isolamento social brasil causar pandemia novo coronavíru regional pouco defender dra ludhmilo hajjar convidar amanhã logo programa sílvio santo percar
58.0,#bahiafazciência cientistas baianos propõem novas drogas para tratar o #coronavírus https://t.co/7xquotjk1l..#sectiba #ciência #tecnologia #inovação #covid19 #covid2019 https://t.co/bqw5kwgjf0,1.0,1,cientista baiano propor novo droga tratar
433.0,pelo menos uma boa notícia no meio de tudo isso: a medica que fazia propaganda de “soro da imunidade” contra coronavírus no instagram vai ter q pagar multa de 18mil reais e suspensão profissional de 6 meses no conselho regional de medicina 😍😍😍https://t.co/qcgjsgu65e,-1.0,0,menos bom notícia meio tudo medica fazer propaganda soro imunidade contra coronavíru instagram ir ter q pagar multa mil real suspensão profissional mês conselho regional medicina
63.0,"#coronavírus | @mineconomia propõe alternativa ao projeto de lei de apoio a estados e municípios aprovado pela câmara. entre as novas medidas e as que já estão em andamento, o valor do auxílio aos entes federativos chegaria a r$ 127,3 bilhões. saiba mais: https://t.co/k5ab4obxhm https://t.co/8xocztzqvl",1.0,1,propor alternativa projeto lei apoio estado município aprovar câmara novo medida andamento valor auxílio ente federativo chegar r bilhão saber
561.0,Mais um carregamento de máscaras do tipo #N95 chega ao Brasil. Modelo é o mais indicado para proteger profissionais de saúde. @MInfraestrutura informa que já chegaram  237 milhões de máscaras adquiridas pelo @minsaude e destinadas aos estados. Detalhes:⬇️📺#coronavirus😷↔️😷 https://t.co/ap9qCmisvB,1.0,1,carregamento máscara tipo chegar brasil modelo indicar proteger profissional saúde informar chegar milhão máscara adquirir destinar estado detalhe
129.0,agevisa proíbe em farmácias e drogarias testes rápidos para detecção do coronavírus https://t.co/v8i7wmlwjx,1.0,1,agevisa proibir farmácia drogario teste rápido detecção coronavíru
587.0,Nunca mais ninguém falou de Dengue\U0001f99f\nserá que o mosquito pegou coronavirus e morreu? KKKKKKKKKKK,1.0,1,nunca ninguém falar dengueuffnser mosquito pegar coronaviru morrer kkkkkkkkkkk
502.0,"vocês pediram mais detalhes, certo? veja aí o novo formato de boletim sobre casos de coronavírus cidade! com número de recuperados e outros dados sobre contágio do coronavírus em maringá #rt https://t.co/yjm8gdb5qv",-1.0,0,pedir detalhe certo ver aí novo formato boletim sobre caso coronavíru cidade número recuperar outro dado sobre contágio coronavíru maringá
459.0,quem vai assumir a culpa da lambança? cadê os médicos de live e twitter? ===&gt,-1.0,0,ir assumir culpa lambança cadê médico live twitter gt
264.0,espanha registra queda em mortes diárias por coronavírus testes aumentam https://t.co/nzyquqjm60 siga @uinstante,1.0,1,espanha registrar queda morte diária coronavíru teste aumentar segar
100.0,"a crise sanitária desencadeada pelo coronavírus no mundo mostra a importância de um sistema de saúde inclusivo e universal no brasil. graças aos investimentos robustos feitos pelos governos lula e dilma na saúde, o país tem condições de passar pela fase aguda da doença.",-1.0,0,crise sanitário desencadear coronavíru mundo mostrar importância sistema saúde inclusivo universal brasil graças investimento robusto fazer governo lulo dilmo saúde país condição passar fase agudo doença
291.0,"galera, infelizmente o brasil teve seu recorde de mortos em função do novo coronavírus, com 204 mortos nas últimas 24 horasao contrário do que alguns dizem, não há indícios de que a epidemia está acabando no brasil.se puder, fique em casa.",-1.0,0,galera infelizmente brasil recorde matar função novo coronavíru matar último horasao contrário algum dizer indício epidemia acabar brasilse poder ficar casa
